ind,pop,continent,country,latitude,longitude,sample_size,contributor,data_set,type,samples_size
kalmyk44,Kalmyk,CentralAsiaSiberia,Russia,46.2,45.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
altai363p,Altaian,CentralAsiaSiberia,Russia,51.9,86,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Olga L. Posukh,HOG,array,0
altai380k,Altaian,CentralAsiaSiberia,Russia,51.9,86,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Olga L. Posukh,HOG,array,0
altai280p,Altaian,CentralAsiaSiberia,Russia,51.9,86,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Olga L. Posukh,HOG,array,0
altai431k,Altaian,CentralAsiaSiberia,Russia,51.9,86,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Olga L. Posukh,HOG,array,0
altai283p,Altaian,CentralAsiaSiberia,Russia,51.9,86,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Olga L. Posukh,HOG,array,0
altai419A,Altaian,CentralAsiaSiberia,Russia,51.9,86,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Olga L. Posukh,HOG,array,0
altai409k,Altaian,CentralAsiaSiberia,Russia,51.9,86,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Olga L. Posukh,HOG,array,0
Tuvinians86,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians111,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians66,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians64,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians51,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians67,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians56,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians54,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians61,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Tuvinians85,Tuvinian,CentralAsiaSiberia,Russia,50.3,95.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Larissa Damba / Mikhail Voevoda / Marina Gubina,HOG,array,0
Dolgan1708,Dolgan,CentralAsiaSiberia,Russia,73,115.4,4,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Sardana A. Fedorova / Fedor Platonov,HOG,array,0
Dolgan3875,Dolgan,CentralAsiaSiberia,Russia,73,115.4,4,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Sardana A. Fedorova / Fedor Platonov,HOG,array,0
Dolgan3857,Dolgan,CentralAsiaSiberia,Russia,73,115.4,4,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Sardana A. Fedorova / Fedor Platonov,HOG,array,0
Selkup38,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup83,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup87,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup220,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup121,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup105,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup82,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup4,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup21,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
Selkup4a,Selkup,CentralAsiaSiberia,Russia,65.5,82.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Ludmila Osipova,HOG,array,0
bel43s,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
bel30s,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
bel72c,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
bel93c,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
bel110c,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
bel8s,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
belarusian23vp,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
bel23s,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
belarusian47zp,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
bel82s,Belarusian,WestEurasia,Belarus,53.9,28,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Alena Kushniarevich,HOG,array,0
UkrBel618,Ukrainian_East,WestEurasia,Ukraine,50.3,31.6,6,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov,HOG,array,0
UkrBel620,Ukrainian_East,WestEurasia,Ukraine,50.3,31.6,6,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov,HOG,array,0
UkrBel622,Ukrainian_East,WestEurasia,Ukraine,50.3,31.6,6,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov,HOG,array,0
UkrBel733,Ukrainian_East,WestEurasia,Ukraine,50.3,31.6,6,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov,HOG,array,0
UkrBel736,Ukrainian_East,WestEurasia,Ukraine,50.3,31.6,6,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov,HOG,array,0
UkrBel614,Ukrainian_East,WestEurasia,Ukraine,50.3,31.6,6,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov,HOG,array,0
UkrLv240,Ukrainian_West,WestEurasia,Ukraine,49.9,24,3,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov / Olga Utevska,HOG,array,0
UkrLv228,Ukrainian_West,WestEurasia,Ukraine,49.9,24,3,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov / Olga Utevska,HOG,array,0
UkrLv237,Ukrainian_West,WestEurasia,Ukraine,49.9,24,3,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Mikhail Churnosov / Olga Utevska,HOG,array,0
Est393,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est375,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est380,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est391,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est377,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est372,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est358,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est400,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est397,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Est394,Estonian,WestEurasia,Estonia,58.5,24.9,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Jüri Parik,HOG,array,0
Mordovians27,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians28,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians30,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians4,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians31,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians17,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians1,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians22,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians32,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Mordovians5,Mordovian,WestEurasia,Russia,54.2,45.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash33,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash37,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash13,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash20,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash22,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash26,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash24,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash29,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash25,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
Chuvash31,Chuvash,WestEurasia,Russia,56.1,47.3,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb24,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb25,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb35,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb40,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb6,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb64,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb72,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb2,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb78,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
usb8,Uzbek,CentralAsiaSiberia,Uzbekistan,41.3,69.2,10,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Elza Khusnutdinova / Rita Khusainova / Sergey Litvinov,HOG,array,0
tdj508_rushan,Tajik_Pomiri,CentralAsiaSiberia,Tajikistan,37.4,71.7,8,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska,HOG,array,0
tdj126_shugnan,Tajik_Pomiri,CentralAsiaSiberia,Tajikistan,37.4,71.7,8,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska,HOG,array,0
tdj868_rushan,Tajik_Pomiri,CentralAsiaSiberia,Tajikistan,37.4,71.7,8,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska,HOG,array,0
tdj252_ishkashim,Tajik_Pomiri,CentralAsiaSiberia,Tajikistan,37.4,71.7,8,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska,HOG,array,0
tdj979_shugnan,Tajik_Pomiri,CentralAsiaSiberia,Tajikistan,37.4,71.7,8,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska,HOG,array,0
tdj255_ishkashim,Tajik_Pomiri,CentralAsiaSiberia,Tajikistan,37.4,71.7,8,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska,HOG,array,0
tdj269_ishkashim,Tajik_Pomiri,CentralAsiaSiberia,Tajikistan,37.4,71.7,8,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska,HOG,array,0
tdj305_shugnan,Tajik_Pomiri,CentralAsiaSiberia,Tajikistan,37.4,71.7,8,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska,HOG,array,0
UZB178_turkmen,Turkmen,CentralAsiaSiberia,Uzbekistan,42.5,59.6,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Shahlo Turdikulova,HOG,array,0
UZB180_turkmen,Turkmen,CentralAsiaSiberia,Uzbekistan,42.5,59.6,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Shahlo Turdikulova,HOG,array,0
UZB101_turkmen,Turkmen,CentralAsiaSiberia,Uzbekistan,42.5,59.6,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Shahlo Turdikulova,HOG,array,0
UZB102_turkmen,Turkmen,CentralAsiaSiberia,Uzbekistan,42.5,59.6,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Shahlo Turdikulova,HOG,array,0
UZB105_turkmen,Turkmen,CentralAsiaSiberia,Uzbekistan,42.5,59.6,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Shahlo Turdikulova,HOG,array,0
UZB111_turkmen,Turkmen,CentralAsiaSiberia,Uzbekistan,42.5,59.6,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Shahlo Turdikulova,HOG,array,0
UZB150_turkmen,Turkmen,CentralAsiaSiberia,Uzbekistan,42.5,59.6,7,Mait Metspalu / Richard Villems / Leila Laredj / Ene Metspalu / Oleg Balanovsky / Elena Balanovska / Shahlo Turdikulova,HOG,array,0
NA13597,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13605,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13598,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13606,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13599,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13601,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13602,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13603,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13604,Atayal_Coriell,EastAsia,Taiwan,24.6,121.3,10,Coriell Cell Repositories,HOG,array,0
NA13613,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13614,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13607,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13615,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13608,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13616,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13609,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13610,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13611,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA13612,Ami_Coriell,EastAsia,Taiwan,22.8,121.2,10,Coriell Cell Repositories,HOG,array,0
NA15202,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15203,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15204,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15205,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15206,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15199,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15207,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15200,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15208,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15201,Hungarian_Coriell,WestEurasia,Hungary,47.5,19.1,10,Coriell Cell Repositories,HOG,array,0
NA15725,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
NA15733,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
NA15726,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
NA15727,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
NA15728,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
NA15729,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
NA15730,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
NA15731,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
NA15724,Czech,WestEurasia,Czechoslovia(pre1989),50.1,14.4,10,Coriell Cell Repositories,HOG,array,0
